"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2025","88.7600","88.2725","88.8155","88.0725","","0.56%"
"01/10/2025","88.2670","88.4855","88.7010","88.0090","","-0.21%"
"01/09/2025","88.4500","88.6630","88.6890","88.3570","","-0.22%"
"01/08/2025","88.6490","88.7255","88.9160","88.2820","","-0.07%"
"01/07/2025","88.7120","89.0610","89.4720","88.6665","","-0.37%"
"01/06/2025","89.0420","88.3645","89.3925","88.2960","","0.72%"
"01/03/2025","88.4020","88.0385","88.4510","87.9830","","0.43%"
"01/02/2025","88.0240","88.6780","88.9830","87.6870","","-0.75%"
"01/01/2025","88.6850","88.6070","88.7335","88.5770","","0.13%"
"12/31/2024","88.5740","88.9815","89.2470","88.5260","","-0.43%"
"12/30/2024","88.9530","89.0905","89.3960","88.6820","","-0.09%"
"12/27/2024","89.0340","88.8655","89.3750","88.7370","","0.20%"
"12/26/2024","88.8520","88.6280","88.9250","88.5470","","0.24%"
"12/25/2024","88.6400","88.5710","88.7390","88.5620","","0.09%"
"12/24/2024","88.5570","88.5465","88.6675","88.4250","","0.02%"
"12/23/2024","88.5410","88.5625","88.8630","88.3870","","-0.06%"
"12/20/2024","88.5910","88.2050","88.7610","88.0055","","0.48%"
"12/19/2024","88.1680","87.8910","88.6880","87.8400","","0.36%"
"12/18/2024","87.8540","89.0760","89.2935","87.8150","","-1.35%"
"12/17/2024","89.0540","89.2610","89.4410","88.9690","","-0.18%"
"12/16/2024","89.2190","89.0245","89.3545","88.9135","","0.20%"
"12/13/2024","89.0380","88.8000","89.2495","88.6570","","0.28%"
"12/12/2024","88.7860","89.0255","89.3755","88.7805","","-0.21%"
"12/11/2024","88.9750","89.3630","89.4770","88.8935","","-0.41%"
"12/10/2024","89.3450","89.5620","89.6805","89.1165","","-0.19%"
"12/09/2024","89.5120","89.4440","89.8925","89.2380","","0.04%"
"12/06/2024","89.4770","89.6800","89.9970","89.2965","","-0.19%"
"12/05/2024","89.6460","89.0495","89.7010","89.0050","","0.71%"
"12/04/2024","89.0120","88.9995","89.3450","88.7635","","0.03%"
"12/03/2024","88.9860","88.9710","89.2395","88.8190","","0.04%"
"12/02/2024","88.9520","89.4435","89.5450","88.6375","","-0.52%"
"11/29/2024","89.4210","89.1645","89.5535","89.1085","","0.34%"
"11/28/2024","89.1150","89.2025","89.2360","88.9495","","-0.06%"
"11/27/2024","89.1710","88.4390","89.3840","88.3905","","0.84%"
"11/26/2024","88.4250","88.4330","88.9105","87.9070","","0.00%"
"11/25/2024","88.4220","88.3995","88.7285","88.0525","","0.51%"
"11/22/2024","87.9720","88.5095","88.7135","87.3245","","-0.59%"
"11/21/2024","88.4920","88.9565","89.1290","88.4140","","-0.50%"
"11/20/2024","88.9410","89.4130","89.5525","88.6515","","-0.53%"
"11/19/2024","89.4110","89.4625","89.4865","88.8465","","-0.03%"
"11/18/2024","89.4370","88.9460","89.5380","88.8570","","0.50%"
"11/15/2024","88.9910","88.9595","89.4310","88.7910","","0.06%"
"11/14/2024","88.9370","89.1825","89.3635","88.6730","","-0.26%"
"11/13/2024","89.1690","89.6475","89.9120","89.1005","","-0.52%"
"11/12/2024","89.6370","89.9185","90.0215","89.3975","","-0.29%"
"11/11/2024","89.8970","90.4220","90.5460","89.7015","","-0.62%"
"11/08/2024","90.4550","91.0885","91.1105","90.1645","","-0.68%"
"11/07/2024","91.0700","90.4670","91.2420","90.3165","","0.69%"
"11/06/2024","90.4480","91.9450","92.0030","90.0895","","-1.61%"
"11/05/2024","91.9310","91.5525","91.9980","91.4665","","0.46%"
"11/04/2024","91.5080","91.4255","91.8000","91.3885","","0.47%"
"11/01/2024","91.0840","91.5135","91.6500","91.0630","","-0.44%"
"10/31/2024","91.4840","91.2880","91.5790","91.1735","","0.23%"
"10/30/2024","91.2770","90.9455","91.4185","90.8835","","0.39%"
"10/29/2024","90.9250","90.9010","91.0415","90.5230","","0.04%"
"10/28/2024","90.8860","90.8030","91.0290","90.6425","","0.13%"
"10/25/2024","90.7640","91.0175","91.1420","90.7600","","-0.26%"
"10/24/2024","91.0010","90.6670","91.0385","90.5355","","0.42%"
"10/23/2024","90.6210","90.7980","90.8755","90.4810","","-0.16%"
"10/22/2024","90.7700","90.9365","91.1420","90.7430","","-0.17%"
"10/21/2024","90.9220","91.3085","91.4050","90.8990","","-0.46%"
"10/18/2024","91.3450","91.0520","91.3805","90.9685","","0.36%"
"10/17/2024","91.0180","91.2845","91.3860","90.8745","","-0.27%"
"10/16/2024","91.2650","91.5390","91.6000","91.2130","","-0.28%"
