Date,Price,Open,High,Low,Vol.,Change %
02/26/2025,0.011479342922411121,0.011482901958983074,0.011468942104780257,0.01149240352127244,,-0.02%
02/25/2025,0.011477103179157582,0.01153429144847632,0.011459610602431728,0.011537485289706254,,0.54%
02/24/2025,0.011539349180706208,0.011540015002019503,0.011525783176966875,0.011559891799412757,,0.10%
02/21/2025,0.01155107887076653,0.011559490920019882,0.011523525276852695,0.01156657721846951,,0.01%
02/20/2025,0.011552546758933005,0.011507215023819935,0.011504037917308975,0.011555083081047352,,-0.38%
02/19/2025,0.011508804235239959,0.011504170261719874,0.011499804503323444,0.011518746760352474,,0.03%
02/18/2025,0.011511851451068875,0.011513441943469,0.01149597066228287,0.011515828506281883,,0.07%
02/17/2025,0.011519542904537548,0.011537219068715677,0.011506420582685138,0.011543078769969526,,0.22%
02/14/2025,0.011544677903486492,0.011523525276852695,0.011506817789540302,0.011552413299138191,,-0.08%
02/13/2025,0.011535355865728458,0.01150086256469235,0.01149240352127244,0.011534956686237644,,-0.24%
02/12/2025,0.01150747986191024,0.011521268261210194,0.01148976262150424,0.011583861364347192,,0.13%
02/11/2025,0.011522197513509776,0.011431706982486625,0.011419957517758034,0.01154214614665451,,-0.78%
02/10/2025,0.011432621843167295,0.011364411209855218,0.011364023773537735,0.011437852428827963,,-0.18%
02/07/2025,0.011412007714517216,0.011415785748533072,0.011408362329587588,0.011453572942079281,,0.05%
02/06/2025,0.011418131993605847,0.011450032060089769,0.011405629818878599,0.011450294272562804,,0.28%
02/05/2025,0.011450032060089769,0.011484352569623888,0.011428440817819224,0.011484352569623888,,0.31%
02/04/2025,0.011485012059262664,0.011497292387642709,0.011475522710059444,0.011501127110456826,,0.13%
02/03/2025,0.011499540018399266,0.011505361498458282,0.01145409770345341,0.011508539336187451,,0.49%
01/31/2025,0.011555884256263289,0.011538417159934,0.011536420479453635,0.011554015020219527,,-0.01%
01/30/2025,0.011554682535097349,0.01155361454831144,0.011539216025663216,0.011555884256263289,,-0.10%
01/29/2025,0.011543345261456771,0.011551879490793152,0.011540947280952821,0.01156269873388449,,0.05%
01/28/2025,0.011549477963596046,0.011574743908791018,0.011547877500115478,0.011575279832389948,,0.27%
01/27/2025,0.011580775911986104,0.011595009507907797,0.01156617587527036,0.01159635410626899,,0.17%
01/24/2025,0.01160092807424594,0.01156697858952263,0.011563634681653138,0.011607661056297156,,-0.27%
01/23/2025,0.011570056693277797,0.011564035848511131,0.011556551987149114,0.011578094245687159,,-0.02%
01/22/2025,0.01156737998843262,0.011567112386063944,0.011547210771238207,0.011587888339107965,,0.00%
01/21/2025,0.011567112386063944,0.011599447866281564,0.011544278078570357,0.011599447866281564,,0.28%
01/20/2025,0.011599716966906008,0.011552146388799039,0.011549477963596046,0.01160079349427501,,-0.42%
01/17/2025,0.011551212299730856,0.011546010853250202,0.011537884644229326,0.01155788768044752,,0.00%
01/16/2025,0.011551345731777752,0.011568985862699275,0.011540947280952821,0.011576485841957815,,0.22%
01/15/2025,0.01157675387821255,0.011556418434798687,0.01154747745355027,0.011587754061507798,,-0.17%
01/14/2025,0.011557353366079166,0.011540547714394526,0.011530966410294847,0.011564704521799469,,-0.14%
01/13/2025,0.01154121367402996,0.011603889623801898,0.011530168686367881,0.011615211280693196,,0.56%
01/10/2025,0.011605640341205824,0.011638462791834454,0.011601601020940891,0.011647545279832274,,0.32%
01/09/2025,0.011642798928862498,0.011638462791834454,0.011635077431440306,0.01165093790050099,,-0.03%
01/08/2025,0.011639140100329388,0.011658408627222384,0.011635618956750405,0.011659088259298123,,0.13%
01/07/2025,0.011654604151369999,0.011667930692491687,0.011653246011676553,0.01167555955119149,,0.12%
01/06/2025,0.011668611435239206,0.011652838631490631,0.011647545279832274,0.011682106517447227,,-0.07%
01/03/2025,0.011660311796737445,0.011650123491309007,0.011650123491309007,0.011667930692491687,,0.00%
01/02/2025,0.011660447761194029,0.011675150609442861,0.011655283339937993,0.011678422945765404,,0.13%
01/01/2025,0.011676104851421567,0.01167883211678832,0.011666433337999908,0.01167883211678832,,0.11%
12/31/2024,0.011688524206933632,0.011690710561387922,0.011670381738186656,0.011693718134618083,,0.09%
12/30/2024,0.011699464164541264,0.011704530823881926,0.011681560656503708,0.011706037974387188,,0.10%
12/27/2024,0.01171124748208179,0.011729792499970675,0.011651888188480944,0.011733095542597003,,0.16%
12/26/2024,0.011729654913552443,0.011736951444231876,0.01172071871447157,0.01173777803861729,,0.07%
12/25/2024,0.011737364726871523,0.01173970721170214,0.011735711770918908,0.011743153741368782,,0.03%
12/24/2024,0.01174039635578097,0.011750881316098707,0.011734610058907743,0.011754334410813987,,0.10%
12/23/2024,0.011751571772724602,0.01177024482109228,0.011745222630694965,0.01177523432716311,,0.17%
12/20/2024,0.011772046099332524,0.011749086508523963,0.011749086508523963,0.01177287764448264,,-0.17%
12/19/2024,0.01175253854832644,0.011759863585582408,0.011744257058298492,0.011765813253012047,,0.26%
12/18/2024,0.011783143035573308,0.011777591953549178,0.011768167107972934,0.011786892975011787,,-0.04%
12/17/2024,0.01177828555275494,0.011781060766711433,0.01177093755517627,0.011781754774556123,,0.01%
12/16/2024,0.011779950524207798,0.01178605944888386,0.011774402449075709,0.011793287260891102,,0.13%
12/13/2024,0.011794956476610602,0.011788560381006272,0.011779117979645684,0.01179718283273954,,-0.05%
12/12/2024,0.011788977306218685,0.011785920539323725,0.01177828555275494,0.011789255272744421,,0.04%
12/11/2024,0.011793148180906893,0.011779811758608096,0.011775927648700528,0.011792591893772332,,-0.10%
12/10/2024,0.011781338360037702,0.011785781633037904,0.011776621051887792,0.011795930404010616,,0.06%
12/09/2024,0.011788421412488655,0.011805817907064602,0.011776621051887792,0.0118098612341305,,0.19%
12/06/2024,0.011810837624604336,0.011808466670602822,0.011803866946811774,0.011830259437589467,,-0.02%
12/05/2024,0.011808606112134523,0.01180456364430489,0.01179843552744906,0.011810140186364011,,-0.01%
12/04/2024,0.011807351256892541,0.01180776951233912,0.011795791261677834,0.011814186475119323,,0.02%
12/03/2024,0.011809721762955264,0.011802752401860114,0.01179245283018868,0.011816140848398913,,-0.08%
12/02/2024,0.011800802454566911,0.011824244430780872,0.011797878741402297,0.011825922421948912,,0.21%
